roll,paper_code,scgpa,cgpa
20010301059,1800265469,5.27,6.64
20010301059,1800265500,4.79,7.0
20010301059,1800265789,5.79,7.24
20010301059,1800265790,5.88,6.96
20010301059,1800265814,5.85,6.76
20010301059,1800265934,6.83,7.01
20010301060,1800265267,8.13,8.4
20010301060,1800265469,8.73,8.47
20010301060,1800265814,8.85,8.54
20010301060,1800265934,8.74,8.56
20010301061,1800265267,6.63,7.41
20010301061,1800265469,7.08,7.34
20010301061,1800265814,6.7,7.23
20010301061,1800265934,7.17,7.22
20010301064,1800265267,7.88,8.07
20010301064,1800265469,8.23,8.1
20010301064,1800265814,7.93,8.07
20010301064,1800265934,8.3,8.1
20010301065,1800265267,6.17,7.61
20010301065,1800265469,7.62,7.84
20010301065,1800265500,7.33,7.9
20010301065,1800265814,7.52,7.78
20010301065,1800265934,7.57,7.75
20010304006,1800265270,5.17,6.95
20010304006,1800265518,6.46,7.04
20010304006,1800265600,6.17,7.19
20010304006,1800265817,3.92,6.62
20010304006,1800265821,6.92,7.38
20010304006,1800265988,3.83,6.35
20010304008,1800265270,3.21,5.78
20010304008,1800265340,5.23,6.61
20010304008,1800265518,1.23,4.97
20010304008,1800265599,5.92,6.85
20010304008,1800265817,2.77,4.67
20010304008,1800265821,3.71,6.08
20010304008,1800265822,1.23,5.06
20010304008,1800265984,6.73,7.14
20010304008,1800265986,2.04,5.4
20010304008,1800265988,2.7,4.65
20010304010,1800265270,8.88,8.64
20010304010,1800265518,9.42,8.81
20010304010,1800265817,9.31,8.89
20010304010,1800265988,9.0,8.91
20010304012,1800265270,7.5,7.8
20010304012,1800265518,7.92,7.82
20010304012,1800265817,7.42,7.75
20010304012,1800265988,7.83,7.76
20010304013,1800265270,8.25,8.33
20010304013,1800265518,8.69,8.4
20010304013,1800265817,8.31,8.39
20010304013,1800265988,8.83,8.45
20010304014,1800265270,7.67,7.78
20010304014,1800265518,8.19,7.86
20010304014,1800265817,7.69,7.83
20010304014,1800265988,7.78,7.83
20010304023,1800265270,6.42,7.27
20010304023,1800265518,7.0,7.21
20010304023,1800265817,7.08,7.19
20010304023,1800265988,7.3,7.2
20010304024,1800265270,7.67,7.78
20010304024,1800265340,7.54,7.81
20010304024,1800265518,7.46,7.71
20010304024,1800265817,7.08,7.6
20010304024,1800265988,6.65,7.47
20010304029,1800265270,3.5,6.33
20010304029,1800265518,4.0,6.01
20010304029,1800265817,2.73,5.55
20010304029,1800265821,5.04,6.7
20010304029,1800265988,4.87,5.86
20010304032,1800265270,4.75,6.82
20010304032,1800265340,6.77,7.49
20010304032,1800265518,4.81,6.59
20010304032,1800265817,4.35,6.32
20010304032,1800265986,6.42,6.93
20010304032,1800265988,6.17,6.6
20010304034,1800265270,6.83,7.45
20010304034,1800265518,6.65,7.28
20010304034,1800265817,6.62,7.23
20010304034,1800265822,7.0,7.35
20010304034,1800265988,6.57,7.14
20010304037,1800265270,1.75,4.89
20010304037,1800265340,3.27,5.91
20010304037,1800265518,3.35,4.56
20010304037,1800265599,3.27,5.91
20010304037,1800265817,2.27,4.17
20010304037,1800265820,3.27,5.91
20010304037,1800265821,1.75,4.89
20010304037,1800265984,3.96,6.15
20010304037,1800265985,3.25,5.44
20010304037,1800265988,3.04,4.4
20010304038,1800265270,3.17,5.38
20010304038,1800265340,3.96,6.09
20010304038,1800265518,4.85,5.75
20010304038,1800265599,5.58,6.66
20010304038,1800265817,3.46,5.35
20010304038,1800265820,5.58,6.66
20010304038,1800265821,3.92,5.99
20010304038,1800265984,5.58,6.66
20010304038,1800265985,4.67,6.17
20010304038,1800265986,5.31,5.99
20010304038,1800265988,4.09,5.36
20010304041,1800265270,7.58,7.86
20010304041,1800265518,8.15,7.92
20010304041,1800265817,7.69,7.88
20010304041,1800265988,7.96,7.89
20010304046,1800265270,7.13,7.98
20010304046,1800265518,7.54,7.89
20010304046,1800265817,7.65,7.85
20010304046,1800265988,7.7,7.83
20010304047,1800265270,3.21,5.88
20010304047,1800265340,5.19,6.74
20010304047,1800265518,5.19,6.44
20010304047,1800265599,6.5,7.2
20010304047,1800265600,5.46,6.78
20010304047,1800265817,5.58,6.41
20010304047,1800265821,6.21,6.96
20010304047,1800265822,5.19,6.59
20010304047,1800265985,6.21,6.96
20010304047,1800265986,5.19,6.59
20010304047,1800265988,5.39,6.28
20010304049,1800265270,3.75,6.0
20010304049,1800265340,5.08,6.73
20010304049,1800265518,5.69,6.08
20010304049,1800265599,5.77,6.97
20010304049,1800265817,3.96,5.79
20010304049,1800265820,5.77,6.97
20010304049,1800265821,3.75,6.18
20010304049,1800265984,5.77,6.97
20010304049,1800265985,4.75,6.43
20010304049,1800265988,3.78,5.77
20010304050,1800265270,8.71,8.4
20010304050,1800265518,8.92,8.51
20010304050,1800265817,8.96,8.59
20010304050,1800265988,8.61,8.59
20010304054,1800265270,4.21,5.82
20010304054,1800265340,4.62,6.34
20010304054,1800265518,5.46,5.91
20010304054,1800265599,5.42,6.62
20010304054,1800265600,4.21,6.03
20010304054,1800265817,3.27,5.45
20010304054,1800265820,5.42,6.62
20010304054,1800265821,4.21,6.03
20010304054,1800265984,6.23,6.91
20010304054,1800265985,4.21,6.24
20010304054,1800265988,3.39,5.46
20010304055,1800265270,7.79,8.24
20010304055,1800265518,8.35,8.27
20010304055,1800265817,8.31,8.27
20010304055,1800265988,8.26,8.27
20010304057,1800265270,8.08,8.24
20010304057,1800265518,8.65,8.33
20010304057,1800265817,8.62,8.38
20010304057,1800265988,9.0,8.46
20010304060,1800265270,4.38,6.55
20010304060,1800265518,4.5,6.12
20010304060,1800265817,4.04,5.84
20010304060,1800265821,4.88,6.67
20010304060,1800265985,4.88,6.67
20010304060,1800265986,5.31,6.39
20010304060,1800265988,4.0,5.98
20010305001,1800265219,7.96,8.12
20010305001,1800265275,8.27,8.16
20010305001,1800265532,8.3,8.19
20010305001,1800265775,7.56,8.08
20010305001,1800265905,8.45,8.12
20010305002,1800265219,7.15,7.28
20010305002,1800265275,6.73,7.32
20010305002,1800265532,5.48,6.93
20010305002,1800265775,2.81,6.21
20010305002,1800265904,4.15,6.44
20010305002,1800265905,4.9,6.26
20010305004,1800265219,8.08,8.27
20010305004,1800265275,7.92,8.18
20010305004,1800265532,7.96,8.13
20010305004,1800265775,6.48,7.84
20010305004,1800265904,7.67,8.05
20010305004,1800265905,8.15,8.06
20010305005,1800265219,8.04,7.96
20010305005,1800265275,7.46,7.83
20010305005,1800265532,7.63,7.79
20010305005,1800265775,5.22,7.34
20010305005,1800265904,7.07,7.66
20010305005,1800265905,7.55,7.65
20010305006,1800265219,8.04,8.27
20010305006,1800265275,7.77,8.14
20010305006,1800265532,7.59,8.02
20010305006,1800265775,7.63,7.95
20010305006,1800265905,8.0,7.96
20010305008,1800265219,5.15,6.32
20010305008,1800265275,6.0,6.81
20010305008,1800265395,7.0,7.0
20010305008,1800265397,6.54,7.09
20010305008,1800265532,0.59,5.68
20010305008,1800265551,6.92,7.05
20010305008,1800265774,0.59,5.68
20010305008,1800265903,2.22,6.02
20010305009,1800265219,7.35,7.74
20010305009,1800265275,7.35,7.64
20010305009,1800265532,7.3,7.57
20010305009,1800265775,5.15,7.14
20010305009,1800265904,6.41,7.36
20010305009,1800265905,7.6,7.39
20010305011,1800265219,7.77,8.0
20010305011,1800265275,7.15,7.78
20010305011,1800265532,7.22,7.66
20010305011,1800265775,6.19,7.4
20010305011,1800265905,8.0,7.57
20010305013,1800265219,7.65,7.69
20010305013,1800265275,6.65,7.42
20010305013,1800265532,7.81,7.74
20010305013,1800265551,7.81,7.72
20010305013,1800265775,6.52,7.53
20010305013,1800265904,7.41,7.68
20010305013,1800265905,8.15,7.74
20010305014,1800265219,7.42,7.47
20010305014,1800265275,7.92,7.83
20010305014,1800265532,8.04,7.87
20010305014,1800265775,7.96,7.89
20010305014,1800265905,8.35,7.94
20010305015,1800265219,8.54,8.53
20010305015,1800265275,8.65,8.56
20010305015,1800265532,8.41,8.53
20010305015,1800265775,8.44,8.51
20010305015,1800265905,8.65,8.53
20010305016,1800265219,8.54,8.46
20010305016,1800265275,8.42,8.45
20010305016,1800265532,7.89,8.33
20010305016,1800265775,7.11,8.12
20010305016,1800265905,8.3,8.14
20010305017,1800265219,5.42,6.54
20010305017,1800265275,5.65,6.85
20010305017,1800265397,6.81,7.27
20010305017,1800265532,6.11,6.82
20010305017,1800265551,6.27,7.01
20010305017,1800265775,3.78,6.29
20010305017,1800265904,4.44,6.4
20010305017,1800265905,6.35,6.4
20010305019,1800265219,6.27,7.12
20010305019,1800265275,6.27,7.08
20010305019,1800265397,6.96,7.36
20010305019,1800265532,6.96,7.18
20010305019,1800265551,6.88,7.24
20010305019,1800265775,6.33,7.03
20010305019,1800265905,7.7,7.17
20010305022,1800265219,3.27,6.2
20010305022,1800265275,4.27,6.06
20010305022,1800265397,4.65,6.69
20010305022,1800265532,3.78,5.72
20010305022,1800265550,4.35,6.58
20010305022,1800265551,5.31,6.25
20010305022,1800265773,5.92,6.57
20010305022,1800265774,4.81,6.2
20010305022,1800265775,2.0,5.46
20010305022,1800265901,5.42,6.96
20010305022,1800265903,4.81,6.29
20010305022,1800265904,2.44,5.62
20010305022,1800265905,4.85,5.53
20010305024,1800265219,6.69,7.66
20010305024,1800265275,8.23,8.02
20010305024,1800265397,7.5,7.95
20010305024,1800265532,8.41,8.1
20010305024,1800265775,7.26,7.95
20010305024,1800265905,8.6,8.03
20010305025,1800265219,8.46,8.39
20010305025,1800265275,8.42,8.4
20010305025,1800265532,8.56,8.43
20010305025,1800265775,7.96,8.35
20010305025,1800265905,8.75,8.4
20010305026,1800265219,8.08,8.05
20010305026,1800265275,8.19,8.09
20010305026,1800265532,8.37,8.15
20010305026,1800265775,7.74,8.08
20010305026,1800265905,8.45,8.12
20010305028,1800265219,8.81,8.59
20010305028,1800265275,8.35,8.53
20010305028,1800265532,8.26,8.47
20010305028,1800265775,8.19,8.42
20010305028,1800265905,8.75,8.46
20010305029,1800265219,6.38,7.08
20010305029,1800265275,6.04,7.17
20010305029,1800265397,7.08,7.57
20010305029,1800265532,6.56,7.04
20010305029,1800265551,6.04,7.17
20010305029,1800265773,6.03,7.17
20010305029,1800265775,3.3,6.38
20010305029,1800265902,6.65,7.33
20010305029,1800265904,4.56,6.71
20010305029,1800265905,6.75,6.71
20010305030,1800265219,6.62,7.55
20010305030,1800265275,6.58,7.54
20010305030,1800265397,7.54,7.88
20010305030,1800265532,7.85,7.8
20010305030,1800265551,7.5,7.78
20010305030,1800265775,6.85,7.63
20010305030,1800265905,8.3,7.73
20010305032,1800265219,7.69,7.81
20010305032,1800265275,6.5,7.47
20010305032,1800265532,6.96,7.49
20010305032,1800265551,7.12,7.63
20010305032,1800265775,4.22,6.92
20010305032,1800265904,5.7,7.18
20010305032,1800265905,7.55,7.22
20010305033,1800265219,7.65,7.99
20010305033,1800265275,7.58,7.88
20010305033,1800265532,7.93,7.89
20010305033,1800265775,7.37,7.8
20010305033,1800265905,7.85,7.8
20010305034,1800265219,8.5,8.39
20010305034,1800265275,8.73,8.48
20010305034,1800265532,9.0,8.59
20010305034,1800265775,8.04,8.49
20010305034,1800265905,8.65,8.51
20010305035,1800265219,7.85,8.01
20010305035,1800265275,7.77,7.95
20010305035,1800265532,8.07,7.98
20010305035,1800265775,6.93,7.79
20010305035,1800265905,8.15,7.83
20010305036,1800265219,7.96,7.93
20010305036,1800265275,7.92,7.93
20010305036,1800265532,8.41,8.03
20010305036,1800265775,7.59,7.95
20010305036,1800265905,8.75,8.06
20010305038,1800265219,7.92,7.82
20010305038,1800265275,7.58,7.76
20010305038,1800265532,7.37,7.68
20010305038,1800265775,6.96,7.55
20010305038,1800265905,7.85,7.59
20010305039,1800265219,7.96,8.05
20010305039,1800265275,8.08,8.06
20010305039,1800265532,7.85,8.02
20010305039,1800265775,7.48,7.92
20010305039,1800265905,8.15,7.95
20010305040,1800265219,6.54,7.08
20010305040,1800265275,6.08,6.82
20010305040,1800265532,3.0,6.01
20010305040,1800265774,4.04,6.23
20010305040,1800265775,3.44,5.74
20010305040,1800265903,4.63,6.35
20010305040,1800265904,4.11,5.96
20010305040,1800265905,6.1,5.98
20010305041,1800265219,6.81,7.22
20010305041,1800265275,5.73,6.83
20010305041,1800265532,6.37,6.92
20010305041,1800265551,6.65,7.07
20010305041,1800265775,3.44,6.31
20010305041,1800265904,4.7,6.53
20010305041,1800265905,6.25,6.5
20010305042,1800265219,7.88,7.97
20010305042,1800265275,6.92,7.7
20010305042,1800265532,7.89,7.93
20010305042,1800265551,7.85,7.94
20010305042,1800265775,7.74,7.9
20010305042,1800265905,7.95,7.9
20010305043,1800265219,4.81,6.57
20010305043,1800265275,6.62,7.0
20010305043,1800265397,6.42,7.14
20010305043,1800265532,6.56,6.91
20010305043,1800265775,5.0,6.57
20010305043,1800265904,6.93,6.91
20010305043,1800265905,8.0,7.03
20010305045,1800265219,7.73,7.76
20010305045,1800265275,6.31,7.38
20010305045,1800265532,7.11,7.51
20010305045,1800265551,7.23,7.62
20010305045,1800265775,5.63,7.18
20010305045,1800265904,5.63,7.18
20010305045,1800265905,8.15,7.29
20010305047,1800265219,6.27,6.89
20010305047,1800265275,6.12,6.87
20010305047,1800265397,6.27,7.14
20010305047,1800265532,5.78,6.64
20010305047,1800265775,4.93,6.34
20010305047,1800265901,6.96,7.38
20010305047,1800265904,6.3,6.69
20010305047,1800265905,7.65,6.8
20010305050,1800265219,6.58,7.27
20010305050,1800265275,6.92,7.18
20010305050,1800265397,6.58,7.27
20010305050,1800265532,6.44,7.02
20010305050,1800265775,5.67,6.79
20010305050,1800265901,6.58,7.27
20010305050,1800265904,6.7,6.97
20010305050,1800265905,8.05,7.09
20010305051,1800265219,6.0,7.0
20010305051,1800265275,6.54,7.24
20010305051,1800265395,7.17,7.17
20010305051,1800265397,6.69,7.49
20010305051,1800265532,6.89,7.17
20010305051,1800265775,6.81,7.1
20010305051,1800265905,7.85,7.19
20010305052,1800265219,6.23,7.38
20010305052,1800265275,6.92,7.44
20010305052,1800265397,6.92,7.62
20010305052,1800265532,7.15,7.38
20010305052,1800265775,6.11,7.16
20010305052,1800265905,8.25,7.4
20010305053,1800265219,3.85,6.03
20010305053,1800265275,3.23,5.3
20010305053,1800265532,4.22,5.31
20010305053,1800265550,5.0,6.43
20010305053,1800265551,3.23,5.6
20010305053,1800265771,8.21,7.71
20010305053,1800265773,4.8,6.43
20010305053,1800265774,4.67,6.06
20010305053,1800265775,3.59,5.62
20010305053,1800265903,5.26,6.18
20010305053,1800265904,3.59,5.73
20010305053,1800265905,6.2,5.78
20010305057,1800265219,8.5,8.45
20010305057,1800265275,8.81,8.54
20010305057,1800265532,8.74,8.58
20010305057,1800265775,8.26,8.53
20010305057,1800265905,9.05,8.59
20010305058,1800265219,7.58,7.58
20010305058,1800265275,6.58,7.53
20010305058,1800265532,6.48,7.31
20010305058,1800265773,6.57,7.53
20010305058,1800265775,5.7,7.03
20010305058,1800265902,7.65,7.81
20010305058,1800265904,6.59,7.36
20010305058,1800265905,7.55,7.39
20010305059,1800265219,8.96,8.74
20010305059,1800265275,8.92,8.79
20010305059,1800265532,8.04,8.63
20010305059,1800265775,8.0,8.6
20010305059,1800265905,9.05,8.64
20010305060,1800265219,8.69,8.49
20010305060,1800265275,8.12,8.39
20010305060,1800265532,7.96,8.3
20010305060,1800265775,7.85,8.29
20010305060,1800265905,8.75,8.34
20010305061,1800265219,7.88,8.35
20010305061,1800265275,8.58,8.41
20010305061,1800265532,7.81,8.28
20010305061,1800265775,7.7,8.18
20010305061,1800265905,8.9,8.26
20010401001,1800265267,7.63,7.62
20010401001,1800265469,7.58,7.61
20010401001,1800265814,7.37,7.57
20010401001,1800265934,6.48,7.42
20010401002,1800265267,6.54,7.5
20010401002,1800265469,7.13,7.62
20010401002,1800265500,7.54,7.74
20010401002,1800265814,6.7,7.46
20010401002,1800265934,7.65,7.48
20010401004,1800265267,2.96,5.62
20010401004,1800265469,4.38,5.61
20010401004,1800265499,4.96,6.49
20010401004,1800265500,4.13,5.91
20010401004,1800265789,4.13,5.91
20010401004,1800265814,4.19,5.51
20010401004,1800265930,5.42,6.65
20010401004,1800265931,4.79,6.19
20010401004,1800265932,5.38,6.03
20010401004,1800265933,4.78,5.81
20010401004,1800265934,5.13,5.72
20010401007,1800265267,7.0,7.42
20010401007,1800265331,7.19,7.55
20010401007,1800265469,7.67,7.47
20010401007,1800265814,7.15,7.41
20010401007,1800265934,7.83,7.47
20010401010,1800265267,1.29,4.39
20010401010,1800265331,2.81,5.39
20010401010,1800265469,1.46,3.81
20010401010,1800265499,2.81,5.39
20010401010,1800265814,1.22,3.34
20010401010,1800265930,2.81,5.39
20010401010,1800265931,1.79,4.51
20010401010,1800265933,1.22,3.42
20010401010,1800265934,2.35,3.28
20010401011,1800265267,8.33,8.23
20010401011,1800265469,8.0,8.19
20010401011,1800265814,7.63,8.09
20010401011,1800265934,8.65,8.16
20010401012,1800265267,2.54,5.29
20010401012,1800265331,4.15,6.18
20010401012,1800265469,3.29,5.16
20010401012,1800265499,4.15,6.18
20010401012,1800265500,3.88,5.61
20010401012,1800265788,4.15,6.18
20010401012,1800265789,4.63,5.8
20010401012,1800265790,3.29,5.3
20010401012,1800265814,2.22,4.74
20010401012,1800265930,4.15,6.18
20010401012,1800265931,4.63,5.8
20010401012,1800265932,3.29,5.3
20010401012,1800265933,2.22,4.74
20010401012,1800265934,3.13,4.53
20010401015,1800265267,2.08,4.37
20010401015,1800265331,2.31,5.11
20010401015,1800265469,2.46,4.32
20010401015,1800265499,3.38,5.49
20010401015,1800265500,2.58,4.78
20010401015,1800265788,3.38,5.49
20010401015,1800265814,2.04,3.91
20010401015,1800265934,2.96,3.78
20010401016,1800265267,2.04,5.29
20010401016,1800265331,4.42,6.34
20010401016,1800265469,1.46,4.88
20010401016,1800265499,4.42,6.34
20010401016,1800265500,3.79,5.71
20010401016,1800265788,4.42,6.34
20010401016,1800265789,3.79,5.71
20010401016,1800265790,2.46,5.07
20010401016,1800265814,2.85,4.67
20010401016,1800265930,4.42,6.34
20010401016,1800265931,4.46,5.88
20010401016,1800265932,2.46,5.2
20010401016,1800265933,4.48,5.07
20010401016,1800265934,4.43,4.99
20010401017,1800265267,0.83,3.21
20010401017,1800265331,1.04,3.99
20010401017,1800265469,0.88,2.75
20010401017,1800265499,1.04,3.99
20010401017,1800265500,0.83,3.21
20010401017,1800265788,1.65,4.2
20010401017,1800265789,0.83,3.38
20010401017,1800265790,1.54,3.02
20010401017,1800265814,0.0,2.47
20010401017,1800265930,2.27,4.42
20010401017,1800265931,0.83,3.54
20010401017,1800265932,3.21,3.48
20010401017,1800265933,1.78,3.17
20010401017,1800265934,4.7,3.37
20010401018,1800265267,1.71,4.59
20010401018,1800265331,2.77,5.53
20010401018,1800265469,1.96,4.34
20010401018,1800265500,3.08,4.93
20010401018,1800265788,2.77,5.53
20010401018,1800265814,1.52,3.94
20010401018,1800265930,2.77,5.53
20010401018,1800265931,3.08,4.93
20010401018,1800265932,3.38,4.62
20010401018,1800265933,1.52,4.06
20010401018,1800265934,4.09,4.06
20010401020,1800265267,3.42,5.57
20010401020,1800265331,4.73,6.27
20010401020,1800265469,1.71,5.17
20010401020,1800265499,5.19,6.43
20010401020,1800265500,4.75,6.02
20010401020,1800265788,5.19,6.43
20010401020,1800265789,4.75,6.02
20010401020,1800265790,2.71,5.37
20010401020,1800265814,3.7,5.07
20010401020,1800265930,6.12,6.76
20010401020,1800265931,4.75,6.27
20010401020,1800265932,4.71,5.96
20010401020,1800265933,5.41,5.86
20010401020,1800265934,6.3,5.92
20010401021,1800265267,7.33,7.71
20010401021,1800265331,7.31,7.84
20010401021,1800265469,7.75,7.72
20010401021,1800265814,7.56,7.69
20010401021,1800265934,8.35,7.78
20010401025,1800265267,7.0,7.47
20010401025,1800265331,7.38,7.62
20010401025,1800265469,7.17,7.41
20010401025,1800265814,6.19,7.19
20010401025,1800265934,7.78,7.27
20010401026,1800265267,2.96,5.54
20010401026,1800265331,4.88,6.38
20010401026,1800265469,5.92,6.14
20010401026,1800265499,5.35,6.54
20010401026,1800265788,5.35,6.54
20010401026,1800265789,5.13,6.19
20010401026,1800265814,5.59,6.04
20010401026,1800265931,5.79,6.52
20010401026,1800265934,6.57,6.3
20010401027,1800265267,6.83,7.31
20010401027,1800265469,6.67,7.18
20010401027,1800265814,6.96,7.14
20010401027,1800265934,8.26,7.29
20010401028,1800265267,4.46,6.33
20010401028,1800265469,7.25,6.89
20010401028,1800265499,6.19,6.93
20010401028,1800265500,6.38,6.8
20010401028,1800265788,6.81,7.15
20010401028,1800265814,6.3,6.89
20010401028,1800265933,7.33,7.07
20010401028,1800265934,6.65,7.02
20010401029,1800265267,6.08,7.09
20010401029,1800265469,6.58,7.16
20010401029,1800265500,6.96,7.31
20010401029,1800265814,6.63,7.07
20010401029,1800265934,7.65,7.15
20010401032,1800265267,4.46,6.58
20010401032,1800265331,6.54,7.27
20010401032,1800265469,6.46,6.56
20010401032,1800265500,4.46,6.58
20010401032,1800265789,5.46,6.83
20010401032,1800265814,5.11,6.46
20010401032,1800265931,5.46,6.83
20010401032,1800265933,5.89,6.6
20010401032,1800265934,6.13,6.53
20010401033,1800265267,3.04,5.44
20010401033,1800265331,5.35,6.22
20010401033,1800265469,5.38,5.57
20010401033,1800265499,5.35,6.22
20010401033,1800265500,3.79,5.62
20010401033,1800265788,5.35,6.22
20010401033,1800265789,4.96,5.91
20010401033,1800265814,4.04,5.56
20010401033,1800265930,5.96,6.43
20010401033,1800265931,4.96,6.07
20010401033,1800265934,4.35,5.49
20010401034,1800265267,7.25,8.08
20010401034,1800265469,8.5,8.16
20010401034,1800265814,8.33,8.19
20010401034,1800265934,8.7,8.26
20010401035,1800265267,3.63,5.82
20010401035,1800265331,6.04,6.53
20010401035,1800265469,5.33,6.02
20010401035,1800265500,5.13,6.18
20010401035,1800265814,5.07,5.95
20010401035,1800265932,5.33,6.15
20010401035,1800265933,5.96,6.11
20010401035,1800265934,5.83,6.08
20010401036,1800265267,7.17,7.51
20010401036,1800265469,7.58,7.52
20010401036,1800265814,7.07,7.44
20010401036,1800265934,8.09,7.53
20010401038,1800265267,4.71,6.26
20010401038,1800265331,6.08,6.76
20010401038,1800265469,6.67,6.73
20010401038,1800265500,6.71,6.74
20010401038,1800265814,4.44,6.32
20010401038,1800265933,5.67,6.54
20010401038,1800265934,7.13,6.62
20010401039,1800265267,6.54,7.22
20010401039,1800265469,7.13,7.2
20010401039,1800265814,6.93,7.15
20010401039,1800265934,6.61,7.08
20010401040,1800265267,5.08,5.88
20010401040,1800265331,4.62,6.14
20010401040,1800265469,6.58,6.34
20010401040,1800265499,5.54,6.46
20010401040,1800265500,5.75,6.29
20010401040,1800265814,5.56,6.2
20010401040,1800265930,5.54,6.46
20010401040,1800265934,6.04,6.28
20010401042,1800265267,7.04,7.44
20010401042,1800265469,7.33,7.61
20010401042,1800265814,7.15,7.53
20010401042,1800265934,8.0,7.59
20010401044,1800265267,5.42,6.95
20010401044,1800265469,5.83,6.93
20010401044,1800265500,6.42,7.19
20010401044,1800265814,6.56,6.98
20010401044,1800265934,6.87,6.97
20010401045,1800265267,5.63,6.96
20010401045,1800265331,7.0,7.39
20010401045,1800265469,7.21,7.2
20010401045,1800265500,6.63,7.2
20010401045,1800265814,7.04,7.17
20010401045,1800265934,7.43,7.21
20010401046,1800265267,5.58,6.81
20010401046,1800265469,5.29,6.64
20010401046,1800265814,7.3,6.92
20010401046,1800265934,7.7,7.02
20010401047,1800265267,5.92,6.76
20010401047,1800265469,6.58,6.92
20010401047,1800265814,6.93,6.92
20010401047,1800265934,6.61,6.88
20010401048,1800265267,3.25,4.83
20010401048,1800265469,2.88,4.44
20010401048,1800265814,3.26,4.23
20010401048,1800265928,6.54,6.54
20010401048,1800265930,2.88,5.34
20010401048,1800265931,3.25,4.83
20010401048,1800265932,2.88,4.44
20010401048,1800265933,3.26,4.23
20010401048,1800265934,5.3,4.37
20010401054,1800265267,7.96,7.98
20010401054,1800265469,8.0,7.98
20010401054,1800265814,7.93,7.97
20010401054,1800265934,8.39,8.03
20010401055,1800265267,6.33,7.76
20010401055,1800265331,7.96,8.22
20010401055,1800265469,7.79,7.96
20010401055,1800265500,7.33,8.0
20010401055,1800265814,7.59,7.89
20010401055,1800265934,8.61,7.99
20010401057,1800265267,4.71,6.26
20010401057,1800265331,5.35,6.76
20010401057,1800265469,5.83,6.57
20010401057,1800265499,6.27,7.08
20010401057,1800265500,5.71,6.74
20010401057,1800265788,7.35,7.46
20010401057,1800265789,5.71,7.03
20010401057,1800265814,4.37,6.36
20010401057,1800265931,6.71,7.28
20010401057,1800265932,6.58,7.14
20010401057,1800265933,6.96,7.11
20010401057,1800265934,6.52,7.03
20010401059,1800265267,6.63,7.95
20010401059,1800265469,7.58,8.11
20010401059,1800265500,7.79,8.23
20010401059,1800265814,7.15,7.93
20010401059,1800265934,8.09,7.95
20010401061,1800265267,5.83,7.2
20010401061,1800265469,7.38,7.43
20010401061,1800265500,6.83,7.45
20010401061,1800265814,7.33,7.42
20010401061,1800265934,7.0,7.36
20010501002,1800265267,2.58,5.38
20010501002,1800265331,5.31,6.28
20010501002,1800265469,3.85,5.25
20010501002,1800265499,5.31,6.28
20010501002,1800265500,3.58,5.62
20010501002,1800265788,5.92,6.5
20010501002,1800265790,4.31,5.48
20010501002,1800265814,3.74,5.17
20010501002,1800265931,3.58,5.79
20010501002,1800265932,5.0,5.62
20010501002,1800265933,3.74,5.28
20010501002,1800265934,5.35,5.29
20010501003,1800265267,6.54,6.87
20010501003,1800265469,6.81,6.85
20010501003,1800265814,7.15,6.91
20010501003,1800265934,7.22,6.95
20010501004,1800265267,2.58,4.6
20010501004,1800265331,2.88,5.26
20010501004,1800265469,3.46,4.51
20010501004,1800265500,3.33,4.79
20010501004,1800265788,3.5,5.47
20010501004,1800265790,3.46,4.64
20010501004,1800265814,4.52,4.62
20010501004,1800265930,3.5,5.47
20010501004,1800265931,3.83,5.07
20010501004,1800265932,3.92,4.83
20010501004,1800265933,4.52,4.77
20010501004,1800265934,3.57,4.61
20010501006,1800265267,6.67,7.35
20010501006,1800265469,6.46,7.16
20010501006,1800265814,7.3,7.27
20010501006,1800265934,7.39,7.29
20010501007,1800265267,2.92,5.24
20010501007,1800265331,4.88,6.24
20010501007,1800265469,4.27,5.35
20010501007,1800265499,4.88,6.24
20010501007,1800265500,3.79,5.64
20010501007,1800265788,6.19,6.7
20010501007,1800265789,4.29,6.11
20010501007,1800265790,4.27,5.73
20010501007,1800265814,4.78,5.56
20010501007,1800265931,4.29,6.11
20010501007,1800265932,4.27,5.73
20010501007,1800265934,5.65,5.67
20010501008,1800265267,2.79,5.19
20010501008,1800265331,5.27,5.97
20010501008,1800265469,5.35,6.14
20010501008,1800265499,6.19,6.3
20010501008,1800265500,6.5,6.35
20010501008,1800265790,5.35,6.14
20010501008,1800265814,4.89,5.91
20010501008,1800265932,5.81,6.23
20010501008,1800265934,4.61,5.9
20010501009,1800265267,4.88,6.63
20010501009,1800265331,6.85,7.2
20010501009,1800265469,5.38,6.5
20010501009,1800265500,5.54,6.8
20010501009,1800265790,5.38,6.5
20010501009,1800265814,5.37,6.3
20010501009,1800265932,5.38,6.5
20010501009,1800265933,6.26,6.46
20010501009,1800265934,6.0,6.4
20010501010,1800265589,4.08,5.16
20010501010,1800265760,1.65,4.25
20010501010,1800266008,4.76,5.4
20010501010,1800266011,3.25,4.2
20010501011,1800265267,2.79,5.68
20010501011,1800265331,6.04,6.62
20010501011,1800265469,3.5,5.49
20010501011,1800265499,6.04,6.62
20010501011,1800265500,4.17,6.02
20010501011,1800265788,6.04,6.62
